gName	FisherP	Mut_C1	Nor_C1	Mut_C234	Nor_C234	padj
ZNF423	0.184738955823293	1	45	0	203	1
OXCT2	0.184738955823293	1	45	0	203	1
FKBP2	0.184738955823293	1	45	0	203	1
TTC33	0.184738955823293	1	45	0	203	1
BPIFB2	0.184738955823293	1	45	0	203	1
FBLL1	0.184738955823293	1	45	0	203	1
SSMEM1	0.184738955823293	1	45	0	203	1
ODF2	0.184738955823293	1	45	0	203	1
STK4	0.184738955823293	1	45	0	203	1
URB1	0.184738955823293	1	45	0	203	1
CARD16	0.184738955823293	1	45	0	203	1
SCML1	0.184738955823293	1	45	0	203	1
POU6F1	0.184738955823293	1	45	0	203	1
TAOK3	0.184738955823293	1	45	0	203	1
PTOV1	0.184738955823293	1	45	0	203	1
MTF2	0.184738955823293	1	45	0	203	1
TBL1Y	0.184738955823293	1	45	0	203	1
STIM1	0.184738955823293	1	45	0	203	1
ABCA6	0.184738955823293	1	45	0	203	1
RGP1	0.184738955823293	1	45	0	203	1
COPA	0.184738955823293	1	45	0	203	1
ZNF92	0.184738955823293	1	45	0	203	1
NETO1	0.184738955823293	1	45	0	203	1
USHBP1	0.184738955823293	1	45	0	203	1
RPS6KA1	0.184738955823293	1	45	0	203	1
PCED1A	0.184738955823293	1	45	0	203	1
RGS22	0.184738955823293	1	45	0	203	1
HLA-DPB2	0.184738955823293	1	45	0	203	1
PHOX2B	0.184738955823293	1	45	0	203	1
ZCCHC13	0.184738955823293	1	45	0	203	1
ATAD3C	0.184738955823293	1	45	0	203	1
KRT2	0.184738955823293	1	45	0	203	1
AC104654.1	0.184738955823293	1	45	0	203	1
LIN54	0.184738955823293	1	45	0	203	1
ARHGAP23P1	0.184738955823293	1	45	0	203	1
CARD8	0.184738955823293	1	45	0	203	1
KATNB1	0.184738955823293	1	45	0	203	1
SPATC1	0.184738955823293	1	45	0	203	1
RSPH3	0.184738955823293	1	45	0	203	1
PPP3R2	0.184738955823293	1	45	0	203	1
CCDC17	0.184738955823293	1	45	0	203	1
CHTF18	0.184738955823293	1	45	0	203	1
SCGN	0.184738955823293	1	45	0	203	1
UCP3	0.184738955823293	1	45	0	203	1
ERGIC3	0.184738955823293	1	45	0	203	1
RBM11	0.184738955823293	1	45	0	203	1
TBC1D3P5	0.184738955823293	1	45	0	203	1
SNX16	0.184738955823293	1	45	0	203	1
LRRC63	0.184738955823293	1	45	0	203	1
APOBR	0.184738955823293	1	45	0	203	1
PIN4	0.184738955823293	1	45	0	203	1
NFE2L2	0.184738955823293	1	45	0	203	1
IDE	0.184738955823293	1	45	0	203	1
AKR1C8P	0.184738955823293	1	45	0	203	1
TRPC2	0.184738955823293	1	45	0	203	1
IRF2	0.184738955823293	1	45	0	203	1
P2RY8	0.184738955823293	1	45	0	203	1
MSL1	0.184738955823293	1	45	0	203	1
ITLN1	0.184738955823293	1	45	0	203	1
GLMP	0.184738955823293	1	45	0	203	1
RAB1B	0.184738955823293	1	45	0	203	1
PHF1	0.184738955823293	1	45	0	203	1
TXNL1	0.184738955823293	1	45	0	203	1
CETN1	0.184738955823293	1	45	0	203	1
GOLGA1	0.184738955823293	1	45	0	203	1
CDH24	0.184738955823293	1	45	0	203	1
DHX38	0.184738955823293	1	45	0	203	1
CCDC88B	0.184738955823293	1	45	0	203	1
TYW1B	0.184738955823293	1	45	0	203	1
C1orf127	0.184738955823293	1	45	0	203	1
MSH4	0.184738955823293	1	45	0	203	1
APOBEC3B	0.184738955823293	1	45	0	203	1
POTEG	0.184738955823293	1	45	0	203	1
MINA	0.184738955823293	1	45	0	203	1
ISL2	0.184738955823293	1	45	0	203	1
ANKRD13C	0.184738955823293	1	45	0	203	1
ZNF326	0.184738955823293	1	45	0	203	1
PLD2	0.184738955823293	1	45	0	203	1
RP11-22B23.1	0.184738955823293	1	45	0	203	1
MAST4	0.184738955823293	1	45	0	203	1
C7orf55-LUC7L2	0.184738955823293	1	45	0	203	1
EFR3B	0.184738955823293	1	45	0	203	1
ZFP3	0.184738955823293	1	45	0	203	1
SAMD1	0.184738955823293	1	45	0	203	1
SEMA3D	0.184738955823293	1	45	0	203	1
FREM2	0.217110992578204	0	46	9	194	1
CDH10	0.230725068954794	2	44	3	200	1
ZNF462	0.230725068954794	2	44	3	200	1
SENP1	0.230725068954794	2	44	3	200	1
PDE1C	0.230725068954794	2	44	3	200	1
PCDH9	0.230725068954794	2	44	3	200	1
USP6	0.230725068954794	2	44	3	200	1
PRUNE2	0.230725068954794	2	44	3	200	1
ADAM11	0.230725068954794	2	44	3	200	1
FCRL3	0.230725068954794	2	44	3	200	1
PTPRD	0.230725068954794	2	44	3	200	1
HTR2C	0.230725068954794	2	44	3	200	1
BIRC8	0.230725068954794	2	44	3	200	1
KCNA1	0.230725068954794	2	44	3	200	1
SCUBE1	0.230725068954794	2	44	3	200	1
CSNK1G3	0.230725068954794	2	44	3	200	1
FGD5	0.230725068954794	2	44	3	200	1
KIAA0355	0.230725068954794	2	44	3	200	1
SUZ12	0.230725068954794	2	44	3	200	1
DOCK8	0.230725068954794	2	44	3	200	1
NLRP12	0.230725068954794	2	44	3	200	1
PTPRC	0.230725068954794	2	44	3	200	1
ARHGEF17	0.230725068954794	2	44	3	200	1
PCDH11Y	0.230725068954794	2	44	3	200	1
KLHDC7B	0.230725068954794	2	44	3	200	1
ITPR1	0.230725068954794	2	44	3	200	1
PRDM15	0.230725068954794	2	44	3	200	1
SRCIN1	0.230725068954794	2	44	3	200	1
BAHCC1	0.230725068954794	2	44	3	200	1
PHLDB1	0.230725068954794	2	44	3	200	1
GPRIN3	0.230725068954794	2	44	3	200	1
GABRB3	0.230725068954794	2	44	3	200	1
PCDHGA4	0.230725068954794	2	44	3	200	1
HECTD4	0.230725068954794	2	44	3	200	1
SPRY3	0.230725068954794	2	44	3	200	1
DPYD	0.230725068954794	2	44	3	200	1
RTL1	0.230725068954794	2	44	3	200	1
GPR158	0.230725068954794	2	44	3	200	1
SLC12A5	0.230725068954794	2	44	3	200	1
KCNK10	0.230725068954794	2	44	3	200	1
GRIK3	0.230725068954794	2	44	3	200	1
KDM5C	0.230725068954794	2	44	3	200	1
CEP350	0.230725068954794	2	44	3	200	1
RUNX2	0.230725068954794	2	44	3	200	1
TLN2	0.230725068954794	2	44	3	200	1
COL4A1	0.230725068954794	2	44	3	200	1
PCDH20	0.230725068954794	2	44	3	200	1
HERC1	0.230725068954794	2	44	3	200	1
OR8D1	0.230725068954794	2	44	3	200	1
MAP1A	0.230725068954794	2	44	3	200	1
PPP1R3A	0.230725068954794	2	44	3	200	1
RGPD3	0.230725068954794	2	44	3	200	1
PTPRU	0.230725068954794	2	44	3	200	1
MAP3K5	0.230725068954794	2	44	3	200	1
ADNP2	0.230725068954794	2	44	3	200	1
ZNF521	0.230725068954794	2	44	3	200	1
YTHDC1	0.230725068954794	2	44	3	200	1
ZBTB1	0.230725068954794	2	44	3	200	1
GLRA3	0.230725068954794	2	44	3	200	1
LTBP4	0.230725068954794	2	44	3	200	1
BCL11B	0.230725068954794	2	44	3	200	1
CD163	0.230725068954794	2	44	3	200	1
ANKRD34C	0.230725068954794	2	44	3	200	1
MYT1	0.230725068954794	2	44	3	200	1
SLC22A8	0.230725068954794	2	44	3	200	1
BCL11A	0.230725068954794	2	44	3	200	1
ZFX	0.230725068954794	2	44	3	200	1
RBMXL3	0.230725068954794	2	44	3	200	1
CACNA1C	0.230725068954794	2	44	3	200	1
DNAH2	0.230725068954794	2	44	3	200	1
TECTA	0.230725068954794	2	44	3	200	1
PTPRS	0.230725068954794	2	44	3	200	1
DNAH5	0.242612955980633	4	42	8	195	1
APOB	0.242612955980633	4	42	8	195	1
LRP1B	0.242612955980633	4	42	8	195	1
LRP2	0.267857818076089	4	42	9	194	1
NAV3	0.267857818076089	4	42	9	194	1
MUC17	0.298913090740485	4	42	10	193	1
LRRC7	0.306788307293266	2	44	4	199	1
DNHD1	0.306788307293266	2	44	4	199	1
ZNF234	0.306788307293266	2	44	4	199	1
HMCN1	0.306788307293266	2	44	4	199	1
AGAP2	0.306788307293266	2	44	4	199	1
ATM	0.306788307293266	2	44	4	199	1
CREBRF	0.306788307293266	2	44	4	199	1
PHRF1	0.306788307293266	2	44	4	199	1
RSBN1L	0.306788307293266	2	44	4	199	1
RELN	0.306788307293266	2	44	4	199	1
LRRC37A3	0.306788307293266	2	44	4	199	1
DLGAP2	0.306788307293266	2	44	4	199	1
ITGB8	0.306788307293266	2	44	4	199	1
CDH12	0.306788307293266	2	44	4	199	1
SSPO	0.306788307293266	2	44	4	199	1
SCN5A	0.306788307293266	2	44	4	199	1
F5	0.306788307293266	2	44	4	199	1
TENM2	0.306788307293266	2	44	4	199	1
MTUS2	0.306788307293266	2	44	4	199	1
MYH11	0.306788307293266	2	44	4	199	1
DCAF8L2	0.306788307293266	2	44	4	199	1
TNXB	0.306788307293266	2	44	4	199	1
FAM182B	0.306788307293266	2	44	4	199	1
RBFOX1	0.306788307293266	2	44	4	199	1
TJP2	0.306788307293266	2	44	4	199	1
RYR3	0.306788307293266	2	44	4	199	1
VEGFA	0.306788307293266	2	44	4	199	1
OTP	0.335956730146392	1	45	1	202	1
GTPBP8	0.335956730146392	1	45	1	202	1
DIP2A	0.335956730146392	1	45	1	202	1
ZNF687	0.335956730146392	1	45	1	202	1
RPLP0P2	0.335956730146392	1	45	1	202	1
CACNA1D	0.335956730146392	1	45	1	202	1
LPAR2	0.335956730146392	1	45	1	202	1
FRMD3	0.335956730146392	1	45	1	202	1
GABRB2	0.335956730146392	1	45	1	202	1
ENC1	0.335956730146392	1	45	1	202	1
IFI35	0.335956730146392	1	45	1	202	1
OR4C15	0.335956730146392	1	45	1	202	1
ULK4	0.335956730146392	1	45	1	202	1
F8	0.335956730146392	1	45	1	202	1
RASGRP1	0.335956730146392	1	45	1	202	1
CSPG5	0.335956730146392	1	45	1	202	1
GPR83	0.335956730146392	1	45	1	202	1
TUT1	0.335956730146392	1	45	1	202	1
BTLA	0.335956730146392	1	45	1	202	1
HAS1	0.335956730146392	1	45	1	202	1
AP1M2	0.335956730146392	1	45	1	202	1
KLF11	0.335956730146392	1	45	1	202	1
EPX	0.335956730146392	1	45	1	202	1
A2M	0.335956730146392	1	45	1	202	1
PRPF8	0.335956730146392	1	45	1	202	1
KRT4	0.335956730146392	1	45	1	202	1
CTXN2	0.335956730146392	1	45	1	202	1
SEMA4G	0.335956730146392	1	45	1	202	1
LINC00661	0.335956730146392	1	45	1	202	1
TUBBP6	0.335956730146392	1	45	1	202	1
ZCCHC6	0.335956730146392	1	45	1	202	1
SALL2	0.335956730146392	1	45	1	202	1
ARHGEF40	0.335956730146392	1	45	1	202	1
CHRM4	0.335956730146392	1	45	1	202	1
PFAS	0.335956730146392	1	45	1	202	1
DPP3	0.335956730146392	1	45	1	202	1
MAMLD1	0.335956730146392	1	45	1	202	1
NAV2	0.335956730146392	1	45	1	202	1
PCDHA1	0.335956730146392	1	45	1	202	1
RP11-305P22.9	0.335956730146392	1	45	1	202	1
SFSWAP	0.335956730146392	1	45	1	202	1
RP11-65D24.2	0.335956730146392	1	45	1	202	1
NUP93	0.335956730146392	1	45	1	202	1
ANKRD13B	0.335956730146392	1	45	1	202	1
ST6GALNAC3	0.335956730146392	1	45	1	202	1
CFAP58	0.335956730146392	1	45	1	202	1
LCE2C	0.335956730146392	1	45	1	202	1
TCP10	0.335956730146392	1	45	1	202	1
ARL6IP6	0.335956730146392	1	45	1	202	1
SCOC	0.335956730146392	1	45	1	202	1
PAPOLA	0.335956730146392	1	45	1	202	1
KCNMB2	0.335956730146392	1	45	1	202	1
IGF2BP3	0.335956730146392	1	45	1	202	1
VWA8	0.335956730146392	1	45	1	202	1
PRSS42	0.335956730146392	1	45	1	202	1
TMEM43	0.335956730146392	1	45	1	202	1
PKD1P6	0.335956730146392	1	45	1	202	1
GRID2	0.335956730146392	1	45	1	202	1
ATP10A	0.335956730146392	1	45	1	202	1
SBNO1	0.335956730146392	1	45	1	202	1
KRT6C	0.335956730146392	1	45	1	202	1
MEFV	0.335956730146392	1	45	1	202	1
PRMT8	0.335956730146392	1	45	1	202	1
ERN2	0.335956730146392	1	45	1	202	1
GOLGA6L2	0.335956730146392	1	45	1	202	1
TCF19	0.335956730146392	1	45	1	202	1
CST7	0.335956730146392	1	45	1	202	1
CADM1	0.335956730146392	1	45	1	202	1
PIK3CG	0.335956730146392	1	45	1	202	1
KLHL17	0.335956730146392	1	45	1	202	1
PABPC3	0.335956730146392	1	45	1	202	1
OSGEPL1	0.335956730146392	1	45	1	202	1
DSP	0.335956730146392	1	45	1	202	1
CCDC146	0.335956730146392	1	45	1	202	1
KCNJ5	0.335956730146392	1	45	1	202	1
KCTD6	0.335956730146392	1	45	1	202	1
ALDH8A1	0.335956730146392	1	45	1	202	1
HMHA1	0.335956730146392	1	45	1	202	1
AQR	0.335956730146392	1	45	1	202	1
MYO9A	0.335956730146392	1	45	1	202	1
RAD18	0.335956730146392	1	45	1	202	1
ESX1	0.335956730146392	1	45	1	202	1
AP2M1	0.335956730146392	1	45	1	202	1
PAX6	0.335956730146392	1	45	1	202	1
ZMYM3	0.335956730146392	1	45	1	202	1
RSU1P2	0.335956730146392	1	45	1	202	1
PTBP3	0.335956730146392	1	45	1	202	1
YAF2	0.335956730146392	1	45	1	202	1
SRRM5	0.335956730146392	1	45	1	202	1
MECP2	0.335956730146392	1	45	1	202	1
SPHK2	0.335956730146392	1	45	1	202	1
FAM87A	0.335956730146392	1	45	1	202	1
MYO9B	0.335956730146392	1	45	1	202	1
FGG	0.335956730146392	1	45	1	202	1
GPD2	0.335956730146392	1	45	1	202	1
SCAF4	0.335956730146392	1	45	1	202	1
TBCD	0.335956730146392	1	45	1	202	1
CLINT1	0.335956730146392	1	45	1	202	1
ADGRE3	0.335956730146392	1	45	1	202	1
TCEB3CL	0.335956730146392	1	45	1	202	1
PDE1B	0.335956730146392	1	45	1	202	1
SYNM	0.335956730146392	1	45	1	202	1
ZNF606	0.335956730146392	1	45	1	202	1
JARID2	0.335956730146392	1	45	1	202	1
LIG4	0.335956730146392	1	45	1	202	1
FCGR3A	0.335956730146392	1	45	1	202	1
ANKRD32	0.335956730146392	1	45	1	202	1
GPR63	0.335956730146392	1	45	1	202	1
UGGT2	0.335956730146392	1	45	1	202	1
ZNF735	0.335956730146392	1	45	1	202	1
KRT77	0.335956730146392	1	45	1	202	1
FAT2	0.335956730146392	1	45	1	202	1
GBP2	0.335956730146392	1	45	1	202	1
ADH4	0.335956730146392	1	45	1	202	1
APLP2	0.335956730146392	1	45	1	202	1
NEUROG2	0.335956730146392	1	45	1	202	1
UBTF	0.335956730146392	1	45	1	202	1
FAM71B	0.335956730146392	1	45	1	202	1
FAM169A	0.335956730146392	1	45	1	202	1
CHD1L	0.335956730146392	1	45	1	202	1
RBM10	0.335956730146392	1	45	1	202	1
KCNK5	0.335956730146392	1	45	1	202	1
CELF5	0.335956730146392	1	45	1	202	1
MYO1G	0.335956730146392	1	45	1	202	1
MLLT10	0.335956730146392	1	45	1	202	1
ISY1	0.335956730146392	1	45	1	202	1
NADK	0.335956730146392	1	45	1	202	1
UBA6	0.335956730146392	1	45	1	202	1
CNOT2	0.335956730146392	1	45	1	202	1
KDM3B	0.335956730146392	1	45	1	202	1
ZBED8	0.335956730146392	1	45	1	202	1
TTC7A	0.335956730146392	1	45	1	202	1
WT1	0.335956730146392	1	45	1	202	1
ZNF331	0.335956730146392	1	45	1	202	1
NPHP1	0.335956730146392	1	45	1	202	1
QDPR	0.335956730146392	1	45	1	202	1
BMP5	0.335956730146392	1	45	1	202	1
FCF1	0.335956730146392	1	45	1	202	1
RP11-474D1.3	0.335956730146392	1	45	1	202	1
HMGA1	0.335956730146392	1	45	1	202	1
C10orf54	0.335956730146392	1	45	1	202	1
SLC6A6	0.335956730146392	1	45	1	202	1
HELZ2	0.335956730146392	1	45	1	202	1
FBXL2	0.335956730146392	1	45	1	202	1
NNT	0.335956730146392	1	45	1	202	1
TGS1	0.335956730146392	1	45	1	202	1
DEAF1	0.335956730146392	1	45	1	202	1
ZNF501	0.335956730146392	1	45	1	202	1
SLCO4C1	0.335956730146392	1	45	1	202	1
DDR2	0.335956730146392	1	45	1	202	1
RP11-549K20.1	0.335956730146392	1	45	1	202	1
RNF183	0.335956730146392	1	45	1	202	1
MYBPC2	0.335956730146392	1	45	1	202	1
CLDN2	0.335956730146392	1	45	1	202	1
LINS	0.335956730146392	1	45	1	202	1
MAPK7	0.335956730146392	1	45	1	202	1
HECW2	0.335956730146392	1	45	1	202	1
YIF1A	0.335956730146392	1	45	1	202	1
RP11-35N6.1	0.335956730146392	1	45	1	202	1
TRIM66	0.335956730146392	1	45	1	202	1
TPTE	0.335956730146392	1	45	1	202	1
USP36	0.335956730146392	1	45	1	202	1
DFNB31	0.335956730146392	1	45	1	202	1
YTHDC2	0.335956730146392	1	45	1	202	1
IGHV3-53	0.335956730146392	1	45	1	202	1
SULT6B1	0.335956730146392	1	45	1	202	1
ENAH	0.335956730146392	1	45	1	202	1
PURB	0.335956730146392	1	45	1	202	1
IFT122	0.335956730146392	1	45	1	202	1
EHD1	0.335956730146392	1	45	1	202	1
IGKV3-15	0.335956730146392	1	45	1	202	1
RGS18	0.335956730146392	1	45	1	202	1
LPA	0.335956730146392	1	45	1	202	1
SUGP1	0.335956730146392	1	45	1	202	1
CADM4	0.335956730146392	1	45	1	202	1
PPRC1	0.335956730146392	1	45	1	202	1
ZNF215	0.335956730146392	1	45	1	202	1
PLXNB2	0.335956730146392	1	45	1	202	1
NRK	0.335956730146392	1	45	1	202	1
HSD11B1	0.335956730146392	1	45	1	202	1
ARHGEF10L	0.335956730146392	1	45	1	202	1
OR10Q1	0.335956730146392	1	45	1	202	1
TMEM214	0.335956730146392	1	45	1	202	1
NPTXR	0.335956730146392	1	45	1	202	1
TRPM7	0.335956730146392	1	45	1	202	1
RP11-219A15.2	0.335956730146392	1	45	1	202	1
CPN2	0.335956730146392	1	45	1	202	1
KCND1	0.335956730146392	1	45	1	202	1
KRCC1	0.335956730146392	1	45	1	202	1
FAR2P1	0.335956730146392	1	45	1	202	1
CFAP57	0.335956730146392	1	45	1	202	1
ZNF569	0.335956730146392	1	45	1	202	1
TMPRSS6	0.335956730146392	1	45	1	202	1
CIT	0.335956730146392	1	45	1	202	1
GCN1L1	0.335956730146392	1	45	1	202	1
RRP12	0.335956730146392	1	45	1	202	1
DPEP1	0.335956730146392	1	45	1	202	1
ZNF835	0.335956730146392	1	45	1	202	1
COL23A1	0.335956730146392	1	45	1	202	1
AEBP2	0.335956730146392	1	45	1	202	1
SIGLEC8	0.335956730146392	1	45	1	202	1
PASK	0.335956730146392	1	45	1	202	1
RAD23A	0.335956730146392	1	45	1	202	1
CEP135	0.335956730146392	1	45	1	202	1
KIF15	0.335956730146392	1	45	1	202	1
GLCE	0.335956730146392	1	45	1	202	1
DDX23	0.335956730146392	1	45	1	202	1
MLEC	0.335956730146392	1	45	1	202	1
CSF2RB	0.335956730146392	1	45	1	202	1
NDUFA11	0.335956730146392	1	45	1	202	1
CALD1	0.335956730146392	1	45	1	202	1
FGA	0.335956730146392	1	45	1	202	1
CDKL3	0.335956730146392	1	45	1	202	1
URGCP	0.335956730146392	1	45	1	202	1
TRIM21	0.335956730146392	1	45	1	202	1
BEGAIN	0.335956730146392	1	45	1	202	1
OR10A7	0.335956730146392	1	45	1	202	1
ADGRF1	0.335956730146392	1	45	1	202	1
SCP2D1	0.335956730146392	1	45	1	202	1
ZIC4	0.335956730146392	1	45	1	202	1
DZIP3	0.335956730146392	1	45	1	202	1
HBD	0.335956730146392	1	45	1	202	1
FAM107B	0.335956730146392	1	45	1	202	1
ZNF724P	0.335956730146392	1	45	1	202	1
ADA	0.335956730146392	1	45	1	202	1
FPGT	0.335956730146392	1	45	1	202	1
PABPC1L	0.335956730146392	1	45	1	202	1
CCDC40	0.335956730146392	1	45	1	202	1
SERBP1	0.335956730146392	1	45	1	202	1
TESK1	0.335956730146392	1	45	1	202	1
C1orf101	0.335956730146392	1	45	1	202	1
ZNF740	0.335956730146392	1	45	1	202	1
EIF4A2	0.335956730146392	1	45	1	202	1
MSL2	0.335956730146392	1	45	1	202	1
GLTSCR1	0.335956730146392	1	45	1	202	1
SLCO1C1	0.335956730146392	1	45	1	202	1
RBM4	0.335956730146392	1	45	1	202	1
VDAC1P1	0.335956730146392	1	45	1	202	1
ELMO1	0.335956730146392	1	45	1	202	1
DAZL	0.335956730146392	1	45	1	202	1
DDX55	0.335956730146392	1	45	1	202	1
SELP	0.335956730146392	1	45	1	202	1
TF	0.335956730146392	1	45	1	202	1
EPG5	0.335956730146392	1	45	1	202	1
FGD1	0.335956730146392	1	45	1	202	1
PUM1	0.335956730146392	1	45	1	202	1
ASIC2	0.335956730146392	1	45	1	202	1
RORC	0.335956730146392	1	45	1	202	1
VEZT	0.335956730146392	1	45	1	202	1
ZBTB20	0.335956730146392	1	45	1	202	1
HOXD4	0.335956730146392	1	45	1	202	1
CLCF1	0.335956730146392	1	45	1	202	1
ABCC8	0.335956730146392	1	45	1	202	1
HIPK3	0.335956730146392	1	45	1	202	1
PSG4	0.335956730146392	1	45	1	202	1
EIF2B3	0.335956730146392	1	45	1	202	1
GALNT5	0.335956730146392	1	45	1	202	1
ADAMTS3	0.335956730146392	1	45	1	202	1
MSLN	0.335956730146392	1	45	1	202	1
CHRNA6	0.335956730146392	1	45	1	202	1
C2orf54	0.335956730146392	1	45	1	202	1
MAGOH	0.335956730146392	1	45	1	202	1
LAMB4	0.335956730146392	1	45	1	202	1
POM121L8P	0.335956730146392	1	45	1	202	1
GZF1	0.335956730146392	1	45	1	202	1
TJP1	0.335956730146392	1	45	1	202	1
ARFGEF2	0.335956730146392	1	45	1	202	1
ANKRD20A8P	0.335956730146392	1	45	1	202	1
NHSL2	0.335956730146392	1	45	1	202	1
ZFYVE1	0.335956730146392	1	45	1	202	1
RP11-890B15.2	0.335956730146392	1	45	1	202	1
KLF10	0.335956730146392	1	45	1	202	1
KIAA0430	0.335956730146392	1	45	1	202	1
TRAF6	0.335956730146392	1	45	1	202	1
BRD4	0.335956730146392	1	45	1	202	1
EIF3F	0.335956730146392	1	45	1	202	1
PPARGC1A	0.335956730146392	1	45	1	202	1
IL6R	0.335956730146392	1	45	1	202	1
CCDC129	0.335956730146392	1	45	1	202	1
B3GNTL1	0.335956730146392	1	45	1	202	1
HSPBAP1	0.335956730146392	1	45	1	202	1
UBR7	0.335956730146392	1	45	1	202	1
SLC35F1	0.335956730146392	1	45	1	202	1
PTPRVP	0.335956730146392	1	45	1	202	1
KIAA0368	0.335956730146392	1	45	1	202	1
LRP5L	0.335956730146392	1	45	1	202	1
ZMYM2	0.335956730146392	1	45	1	202	1
VENTXP7	0.335956730146392	1	45	1	202	1
DDC	0.335956730146392	1	45	1	202	1
ABHD15	0.335956730146392	1	45	1	202	1
SYCP1	0.335956730146392	1	45	1	202	1
TRIM58	0.335956730146392	1	45	1	202	1
ABCC13	0.335956730146392	1	45	1	202	1
FSD1L	0.335956730146392	1	45	1	202	1
UTP3	0.335956730146392	1	45	1	202	1
MAST3	0.335956730146392	1	45	1	202	1
FAM155A	0.335956730146392	1	45	1	202	1
UNC13B	0.335956730146392	1	45	1	202	1
FZD6	0.335956730146392	1	45	1	202	1
SLC27A5	0.335956730146392	1	45	1	202	1
PLEKHA5	0.335956730146392	1	45	1	202	1
ASB5	0.335956730146392	1	45	1	202	1
CA7	0.335956730146392	1	45	1	202	1
PPP1R10	0.335956730146392	1	45	1	202	1
ADGRA3	0.335956730146392	1	45	1	202	1
KIF2B	0.335956730146392	1	45	1	202	1
AC108142.1	0.335956730146392	1	45	1	202	1
NEU3	0.335956730146392	1	45	1	202	1
KIF9	0.335956730146392	1	45	1	202	1
ASB2	0.335956730146392	1	45	1	202	1
GPRIN2	0.335956730146392	1	45	1	202	1
OR52E6	0.335956730146392	1	45	1	202	1
DAB2IP	0.335956730146392	1	45	1	202	1
ZNF160	0.335956730146392	1	45	1	202	1
LUC7L	0.335956730146392	1	45	1	202	1
GBP4	0.335956730146392	1	45	1	202	1
GGCX	0.335956730146392	1	45	1	202	1
OBP2A	0.335956730146392	1	45	1	202	1
CUL4B	0.335956730146392	1	45	1	202	1
GANAB	0.335956730146392	1	45	1	202	1
RASGEF1C	0.335956730146392	1	45	1	202	1
PRMT5	0.335956730146392	1	45	1	202	1
DSPP	0.335956730146392	1	45	1	202	1
ZIM2	0.335956730146392	1	45	1	202	1
EGLN2	0.335956730146392	1	45	1	202	1
POF1B	0.335956730146392	1	45	1	202	1
INTU	0.335956730146392	1	45	1	202	1
MC4R	0.335956730146392	1	45	1	202	1
MAGEA9	0.335956730146392	1	45	1	202	1
APBB2	0.335956730146392	1	45	1	202	1
FYCO1	0.335956730146392	1	45	1	202	1
ZNF514	0.335956730146392	1	45	1	202	1
ZNF768	0.335956730146392	1	45	1	202	1
MTPAP	0.335956730146392	1	45	1	202	1
MMP10	0.335956730146392	1	45	1	202	1
WDR78	0.335956730146392	1	45	1	202	1
ZNF563	0.335956730146392	1	45	1	202	1
SVOP	0.335956730146392	1	45	1	202	1
CCDC85A	0.335956730146392	1	45	1	202	1
CXCL5	0.335956730146392	1	45	1	202	1
TRAF2	0.335956730146392	1	45	1	202	1
PTRH1	0.335956730146392	1	45	1	202	1
RP11-384K6.6	0.335956730146392	1	45	1	202	1
LRRN2	0.335956730146392	1	45	1	202	1
CPNE9	0.335956730146392	1	45	1	202	1
MTHFD2L	0.335956730146392	1	45	1	202	1
UBQLN2	0.335956730146392	1	45	1	202	1
TMPRSS5	0.335956730146392	1	45	1	202	1
IGF2R	0.335956730146392	1	45	1	202	1
CCL15	0.335956730146392	1	45	1	202	1
CNOT3	0.335956730146392	1	45	1	202	1
SLC7A5	0.335956730146392	1	45	1	202	1
DSG4	0.335956730146392	1	45	1	202	1
DEFB106B	0.335956730146392	1	45	1	202	1
ALG12	0.335956730146392	1	45	1	202	1
GPR50	0.335956730146392	1	45	1	202	1
CYP11B1	0.335956730146392	1	45	1	202	1
HP09025	0.335956730146392	1	45	1	202	1
CDCA4	0.335956730146392	1	45	1	202	1
MMS22L	0.335956730146392	1	45	1	202	1
CDH8	0.335956730146392	1	45	1	202	1
EDA2R	0.335956730146392	1	45	1	202	1
BCOR	0.335956730146392	1	45	1	202	1
LIF	0.335956730146392	1	45	1	202	1
TMEM255A	0.335956730146392	1	45	1	202	1
TMEM51	0.335956730146392	1	45	1	202	1
DPY19L1	0.335956730146392	1	45	1	202	1
GPR4	0.335956730146392	1	45	1	202	1
BLNK	0.335956730146392	1	45	1	202	1
ETV1	0.335956730146392	1	45	1	202	1
ADGRA1	0.335956730146392	1	45	1	202	1
SPEG	0.335956730146392	1	45	1	202	1
SORBS1	0.335956730146392	1	45	1	202	1
PNPLA6	0.335956730146392	1	45	1	202	1
AL078471.5	0.335956730146392	1	45	1	202	1
PRSS41	0.335956730146392	1	45	1	202	1
HR	0.335956730146392	1	45	1	202	1
CNTN2	0.335956730146392	1	45	1	202	1
BCO1	0.335956730146392	1	45	1	202	1
PAPOLG	0.335956730146392	1	45	1	202	1
CLEC9A	0.335956730146392	1	45	1	202	1
DSG3	0.335956730146392	1	45	1	202	1
IFT80	0.335956730146392	1	45	1	202	1
CCNT2	0.335956730146392	1	45	1	202	1
OAS3	0.335956730146392	1	45	1	202	1
KIR3DL3	0.335956730146392	1	45	1	202	1
ATP9B	0.335956730146392	1	45	1	202	1
DNAJB6	0.335956730146392	1	45	1	202	1
B3GAT2	0.335956730146392	1	45	1	202	1
RAP1GAP2	0.335956730146392	1	45	1	202	1
FAM188B	0.335956730146392	1	45	1	202	1
